542,12166
543,12584
544,12112
545,11973
546,12202
547,11953
548,11945
549,12149
550,11928
551,11938
552,11596
553,11764
554,11723
555,11699
556,11383
557,11252
558,11472
559,11537
560,11474
561,11435
562,11626
563,11169
564,11251
565,10921
566,11083
567,11127
568,11187
569,11051
570,10962
571,10910
572,10716
573,10831
574,10873
575,10991
576,10981
577,10584
578,10664
579,10541
580,10596
581,10555
582,10273
583,10527
584,10202
585,10281
586,10318
587,10239
588,10703
589,10201
590,9915
591,10290
592,10200
593,9988
594,10264
595,10036
596,9884
597,10083
598,9958
599,9886
600,9866
601,9649
602,9790
603,9544
604,9704
605,9764
606,9496
607,9767
608,9633
609,9517
610,9560
611,9571
612,9601
613,9339
614,9595
615,9316
616,9322
617,9188
618,9205
619,9480
620,9132
621,9184
622,9168
623,9173
624,9077
625,9095
626,9073
627,9017
628,9126
629,9157
630,9019
631,8862
632,8726
633,8745
634,8782
635,8906
636,8688
637,8726
638,8774
639,8653
640,8758
641,8628
642,8450
643,8843
644,8394
645,8508
646,8581
647,8531
648,8528
649,8459
650,8938
651,8279
652,8382
653,8327
654,8323
655,8438
656,9162
657,8317
658,8247
659,8482
660,8302
661,8117
662,7946
663,8094
664,8060
665,7927
666,7962
667,7820
668,7795
669,7993
670,7839
671,7995
672,7886
673,7815
674,7897
675,8004
676,7842
677,7662
678,7641
679,7639
680,7659
681,7620
682,7536
683,7680
684,7675
685,7439
686,7352
687,7278
688,7476
689,7558
690,7242
691,7333
692,7342
693,7268
694,7271
695,7155
696,7378
697,7141
698,7264
699,7327
700,7172
701,7383
702,7375
703,7173
704,7067
705,6948
706,6993
707,7030
708,7230
709,7010
710,6857
711,6789
712,6969
713,6958
714,6978
715,6790
716,6922
717,6646
718,6920
719,6911
720,6835
721,6736
722,6690
723,6696
724,6694
725,6651
726,6635
727,6625
728,6689
729,6703
730,6429
731,6539
732,6565
733,6449
734,6521
735,6457
736,6536
737,6446
738,6337
739,6456
740,6237
741,6427
742,6456
743,6409
744,6408
745,6220
746,6265
747,6242
748,6180
749,6377
750,6110
751,6095
752,6267
753,6022
754,6246
755,6348
756,6130
757,6082
758,6091
759,6268
760,6001
761,5935
762,6199
763,6030
764,6855
765,6292
766,5843
767,5978
768,5974
769,6016
770,6080
771,6635
772,6782
773,12465
774,8982
775,6411
776,6243
777,5923
778,6170
779,6277
780,6037
781,5943
782,5988
783,6039
784,6224
785,5854
786,5725
787,5857
788,5899
789,5918
790,5807
791,5927
792,5849
793,5845
794,5901
795,5859
796,5872
797,5955
798,5822
799,5911
800,5899
801,5815
802,5611
803,5591
804,5730
805,5878
806,5611
807,5753
808,5489
809,5674
810,5446
811,5412
812,5438
813,5537
814,5272
815,5478
